unnamed_0,time,club,id,first_name,gender,trained_10_week,trained_im,has_trainer,age,vo2_max,bmi,n_marathons_run,cadence
11034,01:34:01,Denmead Striders,11001,Meg,Female,1,2,0,37,51.81,21.86,11,165
1176,01:34:01,nan,1174,Nick,Male,1,3,0,29,37.44,23.57,5,157
12059,01:34:01,nan,12022,Paul,Male,6,6,0,32,39.6,23.42,12,163
13978,01:34:00,nan,13936,Elizabeth,Female,3,3,0,31,45.98,23.39,4,161
1175,01:34:00,nan,1173,David,Male,1,4,0,37,42.45,20.39,8,168
4972,01:34:00,nan,4954,Graham,Male,0,5,0,19,39.22,21.62,2,155
9790,01:33:59,nan,9763,Arpit,Male,1,2,0,38,32.3,24.56,11,172
1174,01:33:58,nan,1172,Amy,Female,5,5,0,22,51.94,23.72,14,173
8681,01:33:58,nan,8657,Joy,Female,3,3,0,24,57.59,25.78,11,172
8682,01:33:58,nan,8658,Beth,Female,2,3,0,52,35.56,20.6,13,159
7717,01:33:58,nan,7695,Fiona,Female,1,5,0,36,48.2,21.74,2,158
3998,01:33:58,nan,3985,Stephen,Male,0,5,0,38,42.23,22.8,5,160
3997,01:33:58,nan,3984,Matthew,Male,1,2,0,38,45.26,24.21,2,162
2506,01:33:58,nan,2496,Nathan,Male,2,3,0,36,42.52,21.21,8,160
5911,01:33:57,nan,5892,Jamie,Female,8,8,1,39,48.06,22.72,4,169
11032,01:33:57,nan,10999,Tom,Male,3,3,0,49,48.42,22.05,6,171
3996,01:33:57,nan,3983,David,Male,5,5,0,45,33.13,23.18,11,168
10282,01:33:57,nan,10252,Grant,Male,3,3,0,59,42.32,21.66,10,164
2505,01:33:57,nan,2495,Richard,Male,1,5,0,22,47.44,21.9,4,165
4971,01:33:57,nan,4953,Simone,Female,4,4,0,53,36.18,24.03,7,162
1173,01:33:56,nan,1171,Dan,Male,5,7,1,21,60.71,21.56,8,169
5910,01:33:56,Chichester Runners & AC,5891,Olivia,Female,4,5,0,43,46.03,23.9,5,159
8679,01:33:56,nan,8655,Colin,Male,2,3,0,36,40.11,24.84,8,164
11031,01:33:56,nan,10998,Amy,Female,2,7,0,22,43.97,21.7,7,167
12058,01:33:55,nan,12021,Lewis,Male,2,5,0,47,41.69,21.04,13,172
8678,01:33:55,nan,8654,Daniel,Male,4,6,0,46,42.51,22.63,11,161
7246,01:33:55,nan,7224,Pavla,Female,5,6,0,20,45.69,24.66,1,169
13977,01:33:55,nan,13935,Gareth,Male,4,4,0,30,48.82,20.75,11,165
2504,01:33:55,nan,2494,Nick,Male,4,4,0,40,47.96,21.19,7,159
2503,01:33:54,nan,2493,Kellie,Female,5,5,0,30,51.02,21.05,5,165
8676,01:33:54,nan,8652,Gemma,Female,0,4,0,33,37.49,20.99,10,176
8677,01:33:54,Denmead Striders,8653,Paul,Male,4,6,0,26,39.88,20.79,6,169
13976,01:33:54,nan,13934,Melany,Female,5,5,0,37,37.89,23.0,20000,167
7245,01:33:53,nan,7223,Duncan,Male,0,4,0,45,34.46,23.64,4,162
2502,01:33:53,Barking Road Runners,2492,Louise,Female,3,5,0,27,46.83,23.52,10,173
10280,01:33:53,nan,10250,Jess,Male,1,4,0,45,31.9,22.21,6,158
10281,01:33:53,nan,10251,James,Male,4,7,0,40,38.25,21.94,10,158
3995,01:33:53,nan,3982,Carter,Male,2,5,0,18,36.06,20.6,6,170
1172,01:33:52,nan,1170,Julia,Female,4,6,0,28,40.19,23.51,20000,168
3461,01:33:52,Fordy Runs Running Club,3449,Ian,Male,0,3,0,42,44.97,24.24,7,165
5909,01:33:51,nan,5890,Matt,Male,4,5,0,34,40.64,23.99,8,163
6856,01:33:51,nan,6834,Sam,Male,1,3,0,35,48.72,23.7,8,171
12057,01:33:51,nan,12020,Lydia,Female,3,4,0,18,45.64,22.45,5,161
4970,01:33:51,nan,4952,Ryan,Male,5,5,0,25,54.13,23.38,5,170
13975,01:33:51,nan,13933,Andy,Male,4,6,0,36,43.79,23.35,1000000,175
7244,01:33:50,nan,7222,Dan,Male,3,6,0,40,49.53,24.98,3,166
8675,01:33:50,nan,8651,Linda,Female,2,5,0,50,46.1,22.02,5,167
191,01:33:50,nan,191,Neil,Male,2,3,0,29,44.94,22.86,5,174
1171,01:33:50,nan,1169,Anca,Female,4,4,0,43,39.72,22.32,7,176
2501,01:33:50,Stubbington Green Runners,2491,Wendy,Female,2,3,0,40,37.32,22.4,7,164
13974,01:33:50,Gosport Road Runners,13932,David,Male,4,7,0,26,44.88,22.68,11,177
1170,01:33:50,nan,1168,Jake,Male,5,5,0,42,38.32,23.71,7,173
7243,01:33:49,nan,7221,Maria,Female,5,7,0,56,47.28,23.35,12,172
13399,01:33:49,nan,13357,Sergey,Male,0,5,0,18,37.63,20.65,7,172
2500,01:33:49,nan,2490,Dominic,Male,4,4,0,36,48.44,23.1,15,165
8674,01:33:48,nan,8650,Luke,Male,2,5,0,52,41.46,23.67,13,162
8673,01:33:48,nan,8649,Tracy,Female,1,3,0,33,49.46,23.9,8,161
11030,01:33:48,Spitfire Running Club,10997,Paul,Male,0,6,1,38,49.03,19.45,4,159
4969,01:33:48,nan,4951,Ben,Male,0,3,0,47,45.16,24.07,0,162
13046,01:33:48,nan,13005,Nicolas,Male,2,3,0,50,50.41,23.31,8,170
2499,01:33:48,nan,2489,Madeline,Female,0,4,0,34,35.15,20.9,9,160
3460,01:33:47,nan,3448,Mark,Male,4,6,0,34,40.82,22.71,0,1
5908,01:33:47,Blackwater Valley Runners,5889,Jo,Male,0,4,1,24,42.97,23.81,10,1
1169,01:33:46,nan,1167,Faith,Female,5,5,0,28,42.15,22.0,4,159
13973,01:33:46,nan,13931,Anthony,Male,2,3,0,44,50.32,23.73,4,159
3459,01:33:46,nan,3447,Samantha,Female,1,3,0,35,44.92,20.07,10,167
5907,01:33:46,nan,5888,Zella,Female,2,2,0,40,43.38,23.76,5,164
3994,01:33:45,nan,3981,John,Male,0,4,0,42,45.46,22.87,9,159
12056,01:33:45,nan,12019,Katie,Female,1,5,0,32,44.13,21.67,7,167
13972,01:33:45,nan,13930,Toby,Male,2,4,0,26,28.26,20.64,10,163
5906,01:33:44,Ryde Harriers,5887,Karen,Female,3,5,1,47,42.93,21.43,8,173
1168,01:33:44,nan,1166,Andrew,Male,0,4,0,54,52.55,23.51,12,179
10278,01:33:44,nan,10248,Eleanor,Female,2,4,0,41,46.54,20.87,0,158
8671,01:33:44,nan,8647,Gosia,Male,2,4,0,18,45.15,21.79,8,173
8672,01:33:44,nan,8648,Maz051@Hotmail.Com,Male,4,4,0,44,42.7,22.66,10,169
13398,01:33:44,nan,13356,Stewart,Male,4,4,0,54,26.92,25.53,1,177
7242,01:33:44,nan,7220,Chris,Male,2,3,0,45,55.4,23.15,7,167
11029,01:33:44,nan,10996,Izzy,Male,0,4,0,30,29.8,24.23,14,165
3993,01:33:44,nan,3980,Raphael,Male,5,5,0,36,47.47,22.2,11,162
7716,01:33:43,South West Veterans AC,7694,Kelly,Female,3,5,1,18,48.94,23.14,3,167
12055,01:33:43,nan,12018,Mark,Male,3,4,0,18,46.44,20.04,12,168
1166,01:33:43,nan,1164,Martin,Male,8,8,0,18,35.9,24.02,9,163
1167,01:33:43,nan,1165,Lucy,Female,5,5,0,18,43.96,21.84,8,172
13971,01:33:43,nan,13929,Josie,Female,1,3,0,24,52.95,22.46,6,165
8670,01:33:43,nan,8646,Lexie,Female,0,4,0,18,42.66,19.8,5,167
12054,01:33:42,nan,12017,Kate,Female,3,4,0,28,34.83,21.21,8,163
13045,01:33:42,nan,13004,Ariane,Female,6,6,0,25,48.68,24.37,6,1
3992,01:33:42,nan,3979,Tracey,Female,2,3,0,45,48.28,20.38,3,171
4968,01:33:42,nan,4950,Noah,Male,1,4,0,28,42.76,21.5,8,159
13970,01:33:41,nan,13928,Peter,Male,1,6,0,50,57.9,25.22,12,159
11028,01:33:40,nan,10995,Justus,Male,3,4,0,31,61.97,22.6,15,166
2498,01:33:40,nan,2488,David,Male,3,5,0,51,55.25,21.94,9,165
13044,01:33:40,nan,13003,Elaine,Female,2,5,0,32,41.97,22.07,6,168
190,01:33:40,nan,190,Eva,Female,2,5,0,35,43.32,23.04,5,166
1165,01:33:40,nan,1163,James,Male,4,4,0,45,50.4,21.55,11,171
9525,01:33:39,nan,9498,Caragh,Female,3,3,0,53,39.24,23.19,6,155
5905,01:33:39,Ashford & District RRC,5886,Frances,Female,0,4,0,36,45.53,24.93,5,173
11027,01:33:39,Vegan Runners UK,10994,Stephen,Male,3,3,1,56,39.78,24.17,12,174
5904,01:33:38,nan,5885,Gerard,Male,1,3,0,51,52.16,19.94,8,174
13969,01:33:38,nan,13927,Iain,Male,2,4,0,36,27.97,24.19,10,164
4967,01:33:38,nan,4949,Warren,Male,7,7,0,49,43.48,21.29,16,172
12053,01:33:37,nan,12016,Jagat,Male,9,9,0,19,50.39,23.41,5,156
4391,01:33:37,nan,4375,Lewis,Male,1,4,0,42,44.3,22.08,5,161
13968,01:33:37,nan,13926,Sparkle,Male,2,4,0,48,55.65,22.3,9,165
5903,01:33:37,nan,5884,Adam,Male,5,6,0,21,43.01,21.15,1,164
13965,01:33:36,nan,13923,Stuart,Male,3,3,0,28,43.25,24.01,9,155
13966,01:33:36,nan,13924,Richard,Male,8,8,0,35,40.66,22.65,-1,174
4966,01:33:36,nan,4948,Kevin,Male,1,5,0,31,47.1,20.82,3,165
4390,01:33:36,nan,4374,Leon,Male,2,3,0,43,42.12,20.93,7,168
13967,01:33:36,nan,13925,Joe,Male,0,1,0,49,41.37,21.04,8,159
3458,01:33:36,Gosport Road Runners,3446,Gillian,Female,4,6,0,45,47.58,20.8,13,174
12052,01:33:35,nan,12015,Dace,Female,2,2,0,27,50.77,24.67,10,165
13043,01:33:35,nan,13002,James,Male,2,5,0,46,47.96,22.23,9,164
13328,01:33:35,nan,13286,Cameron,Male,7,7,0,32,55.27,24.18,5,168
1162,01:33:34,Sittingbourne Striders,1160,Claire,Female,1,5,0,34,52.15,22.35,7,173
12051,01:33:34,Clanfield Joggers,12014,Margaret,Female,8,8,0,23,40.05,25.23,5,163
4965,01:33:34,nan,4947,Sam,Male,4,5,0,60,37.27,21.76,10,165
1163,01:33:34,nan,1161,Andrew,Male,8,8,0,49,58.0,21.52,8,167
3991,01:33:33,nan,3978,Joe,Male,1,3,0,50,38.36,22.88,12,157
10277,01:33:33,nan,10247,Ben,Male,4,5,0,43,55.12,22.41,11,159
8666,01:33:33,nan,8642,Nicole,Female,1,4,0,18,54.09,26.75,4,161
189,01:33:33,Vegan Runners UK,189,Abigail,Female,5,5,1,31,42.8,22.69,8,165
7715,01:33:32,nan,7693,Steve,Male,3,6,0,56,30.78,21.43,11,168
13042,01:33:32,nan,13001,Ryan,Male,4,5,0,40,36.75,20.35,10,166
10276,01:33:32,nan,10246,Rachel,Female,1,4,0,31,38.71,24.05,8,161
5902,01:33:32,17 Port & Maritime Veteran Runners,5883,Maz,Male,5,5,1,40,50.52,25.22,-3,168
13964,01:33:32,nan,13922,Paul,Male,1,4,0,40,54.79,23.7,17,160
9789,01:33:32,nan,9762,Andrew,Male,1,4,0,58,47.92,23.32,13,165
7241,01:33:31,nan,7219,Owen,Male,4,5,0,33,48.57,22.83,14,172
3990,01:33:31,nan,3977,Kim,Female,0,4,0,48,42.78,24.18,11,169
188,01:33:31,Running Forever RC,188,Chris,Male,3,3,1,47,47.3,24.72,2,169
5901,01:33:31,nan,5882,Dean,Male,5,5,0,37,48.21,23.3,6,171
11026,01:33:31,nan,10993,Soren,Male,2,5,0,24,24.75,24.77,18,173
2497,01:33:30,Isle Of Wight RRC,2487,Nick,Male,4,4,0,29,48.08,22.78,5,166
10275,01:33:30,nan,10245,Nikki,Female,5,5,0,48,41.32,22.5,14,165
5900,01:33:28,nan,5881,Joanne,Female,5,5,0,35,53.85,22.81,8,1
8664,01:33:28,nan,8640,James,Male,4,6,0,27,38.46,22.1,9,167
2495,01:33:27,nan,2485,David,Male,0,5,0,44,46.84,23.25,4,165
2494,01:33:27,nan,2484,Emma,Female,7,7,0,48,38.75,24.39,4,160
2496,01:33:27,nan,2486,David,Male,0,3,0,44,42.64,21.6,0,164
13041,01:33:26,Portsmouth Joggers,13000,Gary,Male,3,4,0,47,45.88,21.79,4,162
7714,01:33:26,nan,7692,Susan,Female,3,4,0,34,55.02,20.35,6,158
187,01:33:25,nan,187,Amit,Male,2,3,0,32,43.19,23.24,5,175
2493,01:33:25,nan,2483,Philip,Male,6,6,0,46,44.19,25.06,12,162
11025,01:33:25,nan,10992,Oliver,Male,6,6,0,36,50.59,25.28,11,173
2492,01:33:25,nan,2482,James,Male,7,7,0,32,42.46,22.06,5,173
13962,01:33:24,nan,13920,Tilly,Female,0,2,0,34,47.02,21.89,9,165
8663,01:33:24,nan,8639,Madeleine,Female,1,3,0,49,56.3,23.41,1,169
8662,01:33:24,nan,8638,Gareth,Male,3,4,0,27,48.34,22.68,1,163
7713,01:33:24,nan,7691,James,Male,2,4,0,32,40.79,22.63,7,165
7712,01:33:24,nan,7690,Sheridan,Male,3,6,0,26,48.57,21.46,5,166
2491,01:33:23,nan,2481,Kat,Female,3,4,0,54,46.54,24.2,21,169
12050,01:33:23,nan,12013,Anamaria,Female,3,5,0,25,50.12,21.99,10,164
7711,01:33:23,Silson Joggers AC,7689,Linda,Female,5,5,0,35,33.94,21.84,5,166
4389,01:33:23,nan,4373,Pearse,Male,1,6,0,35,55.91,24.42,6,168
11024,01:33:23,nan,10991,Isaac,Male,3,4,0,35,46.9,21.27,10,169
7710,01:33:23,nan,7688,William,Male,0,6,0,51,35.66,22.97,7,162
2490,01:33:22,Run Academy Worthing,2480,Sally,Female,3,3,0,47,42.2,21.44,7,176
12048,01:33:22,nan,12011,Wesley,Male,7,7,0,49,46.0,21.35,10,161
12049,01:33:22,Bognor Regis Tone Zone Runners,12012,James,Male,0,3,0,42,29.69,23.41,12,169
12047,01:33:21,Run Academy Worthing,12010,Andy,Male,0,5,0,42,45.06,21.58,9,168
7709,01:33:21,nan,7687,Chris,Male,4,4,0,40,50.28,21.19,8,169
10274,01:33:20,nan,10244,Chris,Male,4,6,0,31,47.95,24.08,6,1
14609,01:33:20,nan,14562,Jo,Male,1,5,0,54,45.99,24.24,7,158
12046,01:33:20,nan,12009,Rhoda,Female,4,4,0,18,49.42,24.91,16,165
4388,01:33:20,City of Salisbury AC & RC,4372,Kalina,Female,5,5,1,30,32.67,23.1,6,173
12045,01:33:20,nan,12008,Chloe,Female,3,3,0,37,52.16,23.0,4,168
11023,01:33:20,nan,10990,Declan,Male,5,5,0,46,42.74,24.27,7,161
2489,01:33:20,nan,2479,Catherine,Female,2,2,0,26,33.76,21.98,17,172
1161,01:33:20,nan,1159,Ben,Male,1,4,0,31,46.98,23.8,8,158
13960,01:33:19,nan,13918,Thomas,Male,3,5,0,58,45.14,23.39,11,159
186,01:33:19,nan,186,Simon,Male,0,4,0,29,53.31,22.17,11,160
13961,01:33:19,Sutton Runners,13919,Hannah,Female,5,5,0,36,53.23,24.31,7,164
2488,01:33:19,nan,2478,David,Male,5,5,0,34,56.64,20.34,7,166
1160,01:33:19,nan,1158,Dan,Male,1,5,0,38,38.07,21.89,7,167
2487,01:33:19,nan,2477,Clair,Male,7,7,0,32,41.52,19.99,2,161
8661,01:33:19,Netley Abbey Runners,8637,Dave,Male,2,2,0,33,46.6,19.49,1000,171
12044,01:33:19,nan,12007,Amy,Female,3,4,0,46,40.68,24.08,13,163
7708,01:33:18,nan,7686,Glenn,Male,1,4,0,22,39.64,23.6,9,163
13040,01:33:18,nan,12999,William,Male,2,4,0,37,39.37,22.46,3,171
3989,01:33:18,nan,3976,Debs,Male,2,3,0,29,50.88,21.91,4,169
11022,01:33:18,nan,10989,John,Male,3,3,0,28,53.57,21.06,3,168
9524,01:33:18,nan,9497,Daniel,Male,0,4,0,36,39.52,23.32,12,169
7240,01:33:18,nan,7218,James,Male,2,5,0,28,49.03,24.49,6,166
8660,01:33:17,nan,8636,Isabelle,Female,5,5,0,32,42.83,22.12,13,171
10273,01:33:17,nan,10243,Ian,Male,6,6,0,46,38.93,20.72,13,162
5898,01:33:17,nan,5879,Gareth,Male,2,3,0,31,41.19,22.07,3,165
12043,01:33:17,Lingfield RC,12006,Matthew,Male,4,5,1,28,31.0,23.61,7,175
13039,01:33:16,Alton Runners,12998,Miranda,Female,1,3,0,26,59.21,22.01,3,168
1158,01:33:16,nan,1156,Lee,Male,2,5,0,28,60.77,25.08,5,168
1159,01:33:16,nan,1157,Harrison,Male,0,5,0,47,38.92,19.47,6,167
11021,01:33:16,nan,10988,Caroline,Female,3,5,0,55,47.19,21.9,13,164
1157,01:33:16,nan,1155,Matthew,Male,0,3,0,29,55.92,23.23,15,161
2486,01:33:15,Swindon Shin Splints,2476,Kelly,Female,3,4,1,44,34.26,22.09,7,169
12042,01:33:15,nan,12005,Coral,Female,0,6,0,35,43.57,24.72,7,170
4387,01:33:15,nan,4371,Michelle,Female,0,4,0,25,56.64,21.77,-1,160
5896,01:33:15,nan,5877,Jay,Male,6,6,0,18,46.07,23.82,11,160
13959,01:33:15,Runnymede Runners,13917,Leanna,Female,0,2,0,52,34.53,24.11,2,164
10272,01:33:15,nan,10242,Serena,Female,3,5,0,29,42.93,23.29,5,177
3457,01:33:15,nan,3445,Michael,Male,4,4,0,50,54.94,22.64,8,168
10271,01:33:15,Ealing Eagles RC,10241,Shaun,Male,3,7,1,26,39.12,23.68,9,170
4962,01:33:14,Sole Sisters (North Bristol),4944,Maggie,Female,3,3,0,26,54.14,20.84,7,169
11020,01:33:14,nan,10987,Mick,Male,1,4,0,44,46.17,21.17,4,163
3456,01:33:14,Stubbington Green Runners,3444,Laura,Female,4,6,0,30,45.51,22.92,13,170
12041,01:33:14,nan,12004,Hannah,Female,3,4,0,57,52.12,23.01,10,163
2485,01:33:14,nan,2475,Gabi,Female,4,7,0,27,41.94,24.47,6,167
184,01:33:13,nan,184,Sophie,Female,3,3,0,41,40.72,22.03,11,164
4386,01:33:13,nan,4370,Jack,Male,1,4,0,38,41.79,24.08,11,169
5894,01:33:12,nan,5875,Mike,Male,4,4,0,47,41.51,21.26,11,166
5893,01:33:12,nan,5874,Seamus,Male,4,4,0,30,41.4,23.26,14,155
5892,01:33:12,nan,5873,Vicky,Female,3,5,0,25,49.8,22.96,5,170
6855,01:33:12,nan,6833,Tim,Male,3,6,0,49,34.2,21.22,13,165
12039,01:33:12,nan,12002,Nigel,Male,5,7,0,18,39.44,19.5,13,170
1155,01:33:12,Reading Road Runners,1153,Ellis,Male,1,6,1,19,45.56,25.16,8,159
183,01:33:11,nan,183,Siobhan,Female,3,4,0,36,43.69,24.95,8,163
11019,01:33:11,nan,10986,Nick,Male,2,5,0,22,38.63,21.33,4,160
1153,01:33:11,nan,1151,Steve,Male,2,4,0,43,44.93,24.12,6,161
7239,01:33:11,Mole Valley Runners,7217,Farida,Female,3,4,0,32,40.41,24.57,9,167
1154,01:33:11,nan,1152,James,Male,5,5,0,27,52.35,24.36,6,167
9523,01:33:11,nan,9496,Ahteram,Male,5,5,0,43,46.58,20.57,5,168
8658,01:33:10,nan,8634,Terasa,Male,0,6,0,20,54.37,23.14,9,171
11018,01:33:10,nan,10985,Steve,Male,0,4,0,45,45.6,18.86,6,163
2484,01:33:10,nan,2474,Jack,Male,4,5,0,26,54.99,20.74,3,175
2483,01:33:09,The Lonely Goat Running Club,2473,Jack,Male,6,7,1,50,50.56,22.38,7,175
1152,01:33:09,nan,1150,Kerry,Female,5,5,0,48,45.48,23.45,12,164
1151,01:33:09,nan,1149,Richard,Male,2,3,0,44,43.68,22.31,12,162
13038,01:33:09,nan,12997,John,Male,4,5,0,30,45.06,25.0,6,166
12037,01:33:08,nan,12000,Sharon,Female,8,8,0,27,43.72,21.21,-1,161
3988,01:33:08,nan,3975,Tom,Male,5,5,0,43,56.28,22.55,7,165
12038,01:33:08,nan,12001,James,Male,4,4,0,31,53.47,21.46,9,166
5891,01:33:08,nan,5872,Kimberley,Female,0,3,0,37,49.13,23.23,7,163
12036,01:33:08,nan,11999,Paul,Male,3,3,0,48,40.41,22.96,7,164
9522,01:33:08,nan,9495,Nathalie,Female,0,7,0,18,48.1,24.14,6,154
4961,01:33:08,nan,4943,Stacey,Female,0,5,0,42,50.41,23.31,15,164
12033,01:33:07,Eastleigh RC,11996,Jean-Paul,Male,4,5,1,45,53.16,21.23,6,158
12034,01:33:07,nan,11997,Jordan,Male,3,4,0,38,49.45,25.08,7,169
13958,01:33:07,nan,13916,Jordan,Male,1,6,0,50,38.78,23.07,11,162
1150,01:33:07,nan,1148,Anthony,Male,5,5,0,27,35.96,22.8,4,168
12032,01:33:06,nan,11995,Andrew,Male,3,3,0,35,38.12,23.38,5,164
13956,01:33:06,Lonely Goat Running Club,13914,Kevin,Male,3,3,0,36,47.16,21.36,7,161
13957,01:33:06,nan,13915,Sarah,Female,4,6,0,39,41.34,23.67,7,164
2482,01:33:06,nan,2472,Thomas,Male,4,4,0,48,49.12,23.67,10,161
4960,01:33:06,nan,4942,Ben,Male,0,3,0,29,52.8,24.75,13,160
182,01:33:06,nan,182,Emma,Female,3,4,0,48,51.03,22.88,6,168
1149,01:33:06,nan,1147,Paul,Male,2,3,0,46,47.79,23.78,17,170
7707,01:33:06,nan,7685,John,Male,3,5,0,19,47.69,24.15,5,1
12031,01:33:05,nan,11994,Emily,Female,2,6,0,44,47.29,22.51,6,169
2481,01:33:05,nan,2471,Lorna,Female,2,4,0,30,51.86,18.54,16,168
3455,01:33:05,nan,3443,Sarah,Female,2,2,0,31,43.31,23.26,5,168
181,01:33:04,nan,181,Louise,Female,5,5,0,29,33.47,20.77,8,157
1148,01:33:04,nan,1146,Harvey,Male,2,7,0,35,41.07,22.24,8,164
13955,01:33:04,nan,13913,Hannah,Female,1,2,0,31,38.71,24.36,9,165
180,01:33:03,Sleaford Striders AC,180,Adam,Male,2,3,1,36,38.93,26.29,10,171
13954,01:33:03,nan,13912,Anne-Marie,Male,4,4,0,45,44.25,22.91,17,163
7237,01:33:03,nan,7215,Katy,Female,0,3,0,32,44.25,23.28,8,156
8655,01:33:02,nan,8631,Maciej,Male,4,4,0,18,42.06,25.29,12,151
2479,01:33:01,nan,2469,Dominic,Male,4,4,0,21,53.77,23.73,8,168
1147,01:33:01,nan,1145,Beefy,Male,4,4,0,40,54.16,22.23,12,170
12029,01:33:01,nan,11992,Ray,Male,5,5,0,35,45.26,22.6,8,160
11017,01:33:01,nan,10984,Agata,Female,5,5,0,38,44.25,22.81,8,162
12030,01:33:01,Dacorum & Tring AC,11993,Rob,Male,2,6,0,29,51.32,22.94,2,174
13037,01:33:00,nan,12996,Sibella,Male,1,6,0,35,40.08,23.01,11,165
2478,01:33:00,nan,2468,Chris,Male,1,4,0,50,46.51,23.56,10,160
13953,01:33:00,nan,13911,Dale,Male,2,2,0,38,45.15,24.7,9,157
12028,01:33:00,nan,11991,Ian,Male,3,5,0,50,47.28,23.58,3,169
10269,01:33:00,nan,10239,Dave,Male,2,4,0,42,43.99,24.4,4,165
7236,01:33:00,nan,7214,Abdul,Male,1,4,0,31,52.09,21.64,0,168
1145,01:32:59,nan,1143,Skye,Female,0,2,0,44,39.66,25.21,13,165
1146,01:32:59,nan,1144,Summer,Male,2,3,0,29,47.28,22.87,1,1
1144,01:32:58,nan,1142,Chris,Male,2,5,0,42,39.75,23.74,5,172
7706,01:32:58,Portsmouth Joggers,7684,Andrew,Male,3,7,1,32,32.73,20.81,13,162
11016,01:32:58,nan,10983,Megan,Female,3,4,0,34,44.3,20.16,10,166
7705,01:32:57,nan,7683,Charlotte,Female,4,6,0,22,47.33,23.68,13,167
178,01:32:57,nan,178,Abhiraj,Male,0,3,0,20,48.78,21.78,8,173
11015,01:32:56,nan,10982,James,Male,3,6,0,38,58.22,23.85,6,171
4385,01:32:56,nan,4369,Emily,Female,3,4,0,27,39.56,22.64,3,171
8654,01:32:56,nan,8630,Nicky,Male,5,5,0,47,59.4,21.28,10,172
12027,01:32:55,nan,11990,Perrey,Male,6,6,0,37,32.01,19.95,0,167
3454,01:32:55,nan,3442,Samuel,Male,1,5,0,40,31.01,21.38,5,173
12026,01:32:55,On the Run Aylesbury,11989,Judith,Female,7,7,1,38,35.96,20.26,6,171
5887,01:32:54,nan,5868,Karen,Female,1,2,0,43,51.09,22.01,10,163
5888,01:32:54,nan,5869,Tommy,Male,1,5,0,62,43.36,23.2,6,171
8653,01:32:54,nan,8629,Charleigh,Male,3,5,0,29,55.37,23.17,8,165
1143,01:32:54,nan,1141,Maisy,Female,2,4,0,34,38.92,22.77,10,159
12025,01:32:54,nan,11988,Ute,Female,5,6,0,21,61.64,23.01,2,164
5886,01:32:54,nan,5867,Samantha,Female,1,3,0,50,59.78,22.73,10,163
8652,01:32:53,nan,8628,Curtis,Male,5,5,0,36,45.69,20.93,13,169
5885,01:32:53,nan,5866,Max,Male,5,5,0,49,54.16,23.13,9,169
7704,01:32:53,nan,7682,Kylie,Female,1,5,0,63,44.5,25.01,13,165
14608,01:32:53,nan,14561,Joanna,Female,0,7,0,40,37.25,24.03,10,157
11014,01:32:52,nan,10981,Steven,Male,1,3,0,38,29.34,22.38,7,173
11013,01:32:52,nan,10980,Linda,Female,1,5,0,19,43.46,23.0,7,165
4958,01:32:52,nan,4940,Natasha,Female,2,3,0,32,32.3,22.96,12,172
12024,01:32:52,Baffins Fitclub,11987,Olivia,Female,1,3,1,29,45.32,20.31,4,161
13952,01:32:52,nan,13910,Paul,Male,5,5,0,31,37.58,24.67,10,166
10268,01:32:52,nan,10238,Vanessa,Female,3,4,0,27,49.91,21.58,9,163
13036,01:32:51,nan,12995,Mike,Male,4,5,0,50,48.94,21.9,6,170
177,01:32:51,Steyning Athletic Club,177,Toby,Male,3,4,1,55,35.93,23.68,9,180
4957,01:32:51,nan,4939,David,Male,6,6,0,52,40.33,23.94,14,168
5883,01:32:51,nan,5864,Michael,Male,4,4,0,51,46.91,21.69,11,173
5884,01:32:51,Reigate Priory AC,5865,Claire,Female,5,6,0,23,54.3,22.18,6,171
13951,01:32:50,nan,13909,Mick,Male,3,3,0,38,44.83,23.32,15,172
9521,01:32:50,Devizes Running Club,9494,Robbie,Male,6,6,0,53,32.45,22.93,8,158
4956,01:32:50,nan,4938,Tristan,Male,4,4,0,43,31.36,22.83,10,171
12023,01:32:50,nan,11986,Conradkarl,Male,5,5,0,29,41.01,24.44,7,167
1141,01:32:50,Dorset Sole Sisters,1139,Jo,Male,3,3,0,24,48.97,21.87,5,173
1142,01:32:50,Absolute 545 RunClub,1140,Lorna,Female,0,3,1,37,58.8,22.11,13,165
3453,01:32:50,nan,3441,Nick,Male,2,4,0,46,37.86,22.07,14,160
10267,01:32:50,nan,10237,Jacqueline,Female,2,5,0,25,49.11,23.53,10,164
2477,01:32:49,nan,2467,Harvey,Male,2,5,0,22,47.47,23.4,4,164
4384,01:32:49,RunVerity,4368,Hayley,Female,2,4,0,44,57.13,22.56,10,173
11012,01:32:48,nan,10979,Harry,Male,6,6,0,49,44.17,24.87,14,164
2475,01:32:48,nan,2465,Jack,Male,4,4,0,45,24.78,20.91,10,163
3452,01:32:48,Netley Abbey Runners,3440,Lisa,Female,4,5,1,52,55.09,25.31,17,164
2476,01:32:48,nan,2466,Emma,Female,4,4,0,51,39.69,22.6,7,159
9520,01:32:48,nan,9493,Jonathan,Male,4,5,0,60,51.12,23.71,9,169
13950,01:32:48,nan,13908,Alex,Male,3,3,0,42,52.19,22.16,12,171
8651,01:32:48,nan,8627,Jon,Male,2,4,0,55,55.59,23.78,6,172
4955,01:32:47,nan,4937,Kathryn,Female,5,5,0,37,42.82,24.35,7,170
